id,initial_charge,output_targets,neuron_type,rules
61,0,[78],0,"[0,4,4,4,0]","[0,3,3,3,0]","[0,2,2,2,0]","[0,1,1,1,0]"
62,0,[79],0,"[0,4,4,4,0]","[0,3,3,3,0]","[0,2,2,2,0]","[0,1,1,1,0]"
63,0,[79],0,"[0,4,4,4,0]","[0,3,3,3,0]","[0,2,2,2,0]","[0,1,1,1,0]"
64,0,"[-80, -81, 82, 83, -84, 85, -86, 87, -88, -89]",1,"[1,13,1,4,0]","[1,9,1,3,0]","[1,5,1,2,0]","[1,1,1,1,0]","[1,1,1,0,0]"
65,0,"[-80, -81, 83, -84, 85, -86, 88]",1,"[1,13,1,4,0]","[1,9,1,3,0]","[1,5,1,2,0]","[1,1,1,1,0]","[1,1,1,0,0]"
66,0,"[83, -84, -86, -89]",1,"[1,13,1,4,0]","[1,9,1,3,0]","[1,5,1,2,0]","[1,1,1,1,0]","[1,1,1,0,0]"
67,0,"[83, 87, -88]",1,"[1,13,1,4,0]","[1,9,1,3,0]","[1,5,1,2,0]","[1,1,1,1,0]","[1,1,1,0,0]"
68,0,"[80, -82, -83, 85, -87, 89]",1,"[1,13,1,4,0]","[1,9,1,3,0]","[1,5,1,2,0]","[1,1,1,1,0]","[1,1,1,0,0]"
69,0,"[-82, -83, 86, 89]",1,"[1,13,1,4,0]","[1,9,1,3,0]","[1,5,1,2,0]","[1,1,1,1,0]","[1,1,1,0,0]"
70,0,"[-80, -84, -85, -86, 87]",1,"[1,13,1,4,0]","[1,9,1,3,0]","[1,5,1,2,0]","[1,1,1,1,0]","[1,1,1,0,0]"
71,0,"[80, -81, -82, -83, 84, -85, -86, 87, -88, 89]",1,"[1,13,1,4,0]","[1,9,1,3,0]","[1,5,1,2,0]","[1,1,1,1,0]","[1,1,1,0,0]"
72,0,"[80, -81, -82, -83, 84, -85, 86, -87, -88, -89]",1,"[1,13,1,4,0]","[1,9,1,3,0]","[1,5,1,2,0]","[1,1,1,1,0]","[1,1,1,0,0]"
73,0,"[-83, -85, 88, -89]",1,"[1,13,1,4,0]","[1,9,1,3,0]","[1,5,1,2,0]","[1,1,1,1,0]","[1,1,1,0,0]"
74,0,"[81, 84, -87, -89]",1,"[1,13,1,4,0]","[1,9,1,3,0]","[1,5,1,2,0]","[1,1,1,1,0]","[1,1,1,0,0]"
75,0,"[80, -81, -82, 84, -85, 86, -88, 89]",1,"[1,13,1,4,0]","[1,9,1,3,0]","[1,5,1,2,0]","[1,1,1,1,0]","[1,1,1,0,0]"
76,0,"[-80, -81, 82]",1,"[1,13,1,4,0]","[1,9,1,3,0]","[1,5,1,2,0]","[1,1,1,1,0]","[1,1,1,0,0]"
77,0,"[-80, 81, -82, 85, -86, -87, 88]",1,"[1,13,1,4,0]","[1,9,1,3,0]","[1,5,1,2,0]","[1,1,1,1,0]","[1,1,1,0,0]"
78,0,"[81, 82, -84, -87, 88]",1,"[1,13,1,4,0]","[1,9,1,3,0]","[1,5,1,2,0]","[1,1,1,1,0]","[1,1,1,0,0]"
79,0,"[-80, 81, 82, -83, -84, -85, 86, -87, -88, -89]",1,"[1,13,1,4,0]","[1,9,1,3,0]","[1,5,1,2,0]","[1,1,1,1,0]","[1,1,1,0,0]"
80,0,"[-90, -91, -92, -93, -94, -95, -96, -97, -98, -99]",1,"[1, 13, 1, 3, 0]","[1, 8, 1, 2, 0]","[1, 3, 1, 1, 0]","[1,1,1,0,0]"
81,0,"[-90, -91, -92, -93, -94, -95, -96, -97, -98, -99]",1,"[1, 13, 1, 3, 0]","[1, 8, 1, 2, 0]","[1, 3, 1, 1, 0]","[1,1,1,0,0]"
82,0,"[-90, -91, -92, -93, -94, -95, -96, -97, -98, -99]",1,"[1, 13, 1, 3, 0]","[1, 8, 1, 2, 0]","[1, 3, 1, 1, 0]","[1,1,1,0,0]"
83,0,"[-90, -91, -92, -93, -94, -95, -96, -97, -98, -99]",1,"[1, 13, 1, 3, 0]","[1, 8, 1, 2, 0]","[1, 3, 1, 1, 0]","[1,1,1,0,0]"
84,0,[],1,"[1, 13, 1, 3, 0]","[1, 8, 1, 2, 0]","[1, 3, 1, 1, 0]","[1,1,1,0,0]"
85,0,[],1,"[1, 13, 1, 3, 0]","[1, 8, 1, 2, 0]","[1, 3, 1, 1, 0]","[1,1,1,0,0]"
86,0,[],1,"[1, 13, 1, 3, 0]","[1, 8, 1, 2, 0]","[1, 3, 1, 1, 0]","[1,1,1,0,0]"
87,0,[],1,"[1, 13, 1, 3, 0]","[1, 8, 1, 2, 0]","[1, 3, 1, 1, 0]","[1,1,1,0,0]"
88,0,"[90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",1,"[1, 13, 1, 3, 0]","[1, 8, 1, 2, 0]","[1, 3, 1, 1, 0]","[1,1,1,0,0]"
89,0,"[90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",1,"[1, 13, 1, 3, 0]","[1, 8, 1, 2, 0]","[1, 3, 1, 1, 0]","[1,1,1,0,0]"
90,0,[],2,"[1,1,1,0,0]"
91,0,[],2,"[1,1,1,0,0]"
92,0,[],2,"[1,1,1,0,0]"
93,0,[],2,"[1,1,1,0,0]"
94,0,[],2,"[1,1,1,0,0]"
95,0,[],2,"[1,1,1,0,0]"
96,0,[],2,"[1,1,1,0,0]"
97,0,[],2,"[1,1,1,0,0]"
98,0,[],2,"[1,1,1,0,0]"
99,0,[],2,"[1,1,1,0,0]"
